image,mask,dataset,mode
./data/data_science_bowl_2018/stage1_train/06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca/images/06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca.png,./data/data_science_bowl_2018/stage1_train/06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca/06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c322c72b9d411e631580fee9312885088b4bb14ed297aa4b246ec943533b3ffb/images/c322c72b9d411e631580fee9312885088b4bb14ed297aa4b246ec943533b3ffb.png,./data/data_science_bowl_2018/stage1_train/c322c72b9d411e631580fee9312885088b4bb14ed297aa4b246ec943533b3ffb/c322c72b9d411e631580fee9312885088b4bb14ed297aa4b246ec943533b3ffb_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7/images/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7.png,./data/data_science_bowl_2018/stage1_train/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c/images/98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c.png,./data/data_science_bowl_2018/stage1_train/98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c/98c5ead89cd066637efd5c93a6edc55c85908eb66807471f0d246d5457341f9c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339/images/c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339.png,./data/data_science_bowl_2018/stage1_train/c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339/c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91/images/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91.png,./data/data_science_bowl_2018/stage1_train/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91/a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d/images/2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d.png,./data/data_science_bowl_2018/stage1_train/2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d/2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d/images/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d.png,./data/data_science_bowl_2018/stage1_train/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344/images/853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344.png,./data/data_science_bowl_2018/stage1_train/853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344/853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6/images/a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6.png,./data/data_science_bowl_2018/stage1_train/a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6/a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819/images/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819.png,./data/data_science_bowl_2018/stage1_train/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819/4bf6a5ec42032bb8dbbb10d25fdc5211b2fe1ce44b6e577ef89dbda17697d819_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94/images/74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94.png,./data/data_science_bowl_2018/stage1_train/74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94/74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c/images/ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c.png,./data/data_science_bowl_2018/stage1_train/ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c/ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e/images/5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e.png,./data/data_science_bowl_2018/stage1_train/5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e/5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7/images/a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7.png,./data/data_science_bowl_2018/stage1_train/a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7/a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd/images/a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd.png,./data/data_science_bowl_2018/stage1_train/a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd/a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5/images/58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5.png,./data/data_science_bowl_2018/stage1_train/58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5/58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629/images/a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629.png,./data/data_science_bowl_2018/stage1_train/a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629/a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32/images/4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32.png,./data/data_science_bowl_2018/stage1_train/4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32/4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0/images/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0.png,./data/data_science_bowl_2018/stage1_train/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778/images/63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778.png,./data/data_science_bowl_2018/stage1_train/63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778/63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da/images/c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da.png,./data/data_science_bowl_2018/stage1_train/c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da/c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf/images/2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf.png,./data/data_science_bowl_2018/stage1_train/2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf/2246874c8b5ba218d01ad8153a201ad4660195f3e4c65da6b9d4ccaf82cb7edf_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa/images/8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa.png,./data/data_science_bowl_2018/stage1_train/8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa/8f94a80b95a881d0efdec36affc915dca9609f4cba8134c4a91b219d418778aa_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510/images/61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510.png,./data/data_science_bowl_2018/stage1_train/61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510/61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6/images/0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6.png,./data/data_science_bowl_2018/stage1_train/0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6/0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b/images/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b.png,./data/data_science_bowl_2018/stage1_train/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b/c1afe66cd139f996fd984f5f2622903730ec2f1192d90608154f07f7ef6cdb4b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06/images/c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06.png,./data/data_science_bowl_2018/stage1_train/c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06/c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3/images/5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3.png,./data/data_science_bowl_2018/stage1_train/5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3/5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d/images/c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d.png,./data/data_science_bowl_2018/stage1_train/c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d/c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32/images/9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32.png,./data/data_science_bowl_2018/stage1_train/9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32/9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e/images/1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e.png,./data/data_science_bowl_2018/stage1_train/1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e/1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd/images/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd.png,./data/data_science_bowl_2018/stage1_train/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548/images/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548.png,./data/data_science_bowl_2018/stage1_train/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7/images/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7.png,./data/data_science_bowl_2018/stage1_train/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7/b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53/images/8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53.png,./data/data_science_bowl_2018/stage1_train/8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53/8d9b4205ddb10fa49a2973b4f3a2dc6923407ae015081e1a52c4b4c2fe8faa53_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b/images/8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b.png,./data/data_science_bowl_2018/stage1_train/8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b/8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94/images/4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94.png,./data/data_science_bowl_2018/stage1_train/4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94/4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb/images/d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb.png,./data/data_science_bowl_2018/stage1_train/d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb/d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc/images/175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc.png,./data/data_science_bowl_2018/stage1_train/175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc/175dbb364bfefc9537931144861c9b6e08934df3992782c669c6fe4234319dfc_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063/images/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063.png,./data/data_science_bowl_2018/stage1_train/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063/2dd9d8c797fc695665326fc8fd0eb5cd292139fa478ccb5acb7fb352f7030063_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/72e8c49dea44787114fd191f9e97e260f961c6e7ae4715bc95cc91db8d91a4e3/images/72e8c49dea44787114fd191f9e97e260f961c6e7ae4715bc95cc91db8d91a4e3.png,./data/data_science_bowl_2018/stage1_train/72e8c49dea44787114fd191f9e97e260f961c6e7ae4715bc95cc91db8d91a4e3/72e8c49dea44787114fd191f9e97e260f961c6e7ae4715bc95cc91db8d91a4e3_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344/images/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344.png,./data/data_science_bowl_2018/stage1_train/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344/57b49733c5a3c268b013553635a826e6a1b10e699bbd19c3b842375fe0adf344_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b/images/1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b.png,./data/data_science_bowl_2018/stage1_train/1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b/1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f/images/bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f.png,./data/data_science_bowl_2018/stage1_train/bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f/bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc/images/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc.png,./data/data_science_bowl_2018/stage1_train/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc/953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd/images/1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd.png,./data/data_science_bowl_2018/stage1_train/1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd/1d4a5e729bb96b08370789cad0791f6e52ce0ffe1fcc97a04046420b43c851dd_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2/images/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2.png,./data/data_science_bowl_2018/stage1_train/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77/images/a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77.png,./data/data_science_bowl_2018/stage1_train/a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77/a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5/images/7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5.png,./data/data_science_bowl_2018/stage1_train/7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5/7f34dfccd1bc2e2466ee3d6f74ff05821a0e5404e9cf2c9568da26b59f7afda5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945/images/1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945.png,./data/data_science_bowl_2018/stage1_train/1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945/1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea/images/2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea.png,./data/data_science_bowl_2018/stage1_train/2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea/2c61fdcb36fd1b2944895af6204279e9f6c164ba894198b40c8b7a3c9bf500ea_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8/images/3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8.png,./data/data_science_bowl_2018/stage1_train/3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8/3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05/images/dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05.png,./data/data_science_bowl_2018/stage1_train/dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05/dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2/images/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2.png,./data/data_science_bowl_2018/stage1_train/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2/2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22/images/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22.png,./data/data_science_bowl_2018/stage1_train/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1/images/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1.png,./data/data_science_bowl_2018/stage1_train/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2/images/0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2.png,./data/data_science_bowl_2018/stage1_train/0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2/0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886/images/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886.png,./data/data_science_bowl_2018/stage1_train/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886_mask.png,dsb,none
